name_folder,name,class_predict,date_registration,bbox,registrations_id,registration_class,count,max_count,flag,link
10,Im_0004683.jpg,Roe_Deer,2020-05-24 22:57:11,1071 563 2048 1364,registration 000083 2.0,Roe_Deer,1.0,2.0,0 days 00:23:18,10/IMAG2801.JPG
10,Im_0004713.jpg,Roe_Deer,2020-05-24 22:58:12,1109 580 2023 1360,registration 000083 2.0,Roe_Deer,1.0,2.0,0 days 00:23:18,10/IMAG2806.JPG
10,Im_0004811.jpg,Roe_Deer,2020-05-24 22:58:12,1113 584 2023 1357,registration 000083 2.0,Roe_Deer,1.0,2.0,0 days 00:23:18,10/IMAG2805.JPG
10,Im_0005315.jpg,Roe_Deer,2020-05-24 22:58:12,1105 582 2001 1355,registration 000083 2.0,Roe_Deer,1.0,2.0,0 days 00:23:18,10/IMAG2804.JPG
10,Im_0004524.jpg,Roe_Deer,2020-05-24 22:59:04,864 323 1653 1247,registration 000083 2.0,Roe_Deer,1.0,2.0,0 days 00:23:18,10/IMAG2807.JPG
10,Im_0005108.jpg,Musk_Deer,2020-05-24 22:59:04,760 301 1583 1105,registration 000083 2.0,Roe_Deer,,2.0,0 days 00:23:18,10/IMAG2809.JPG
10,Im_0005516.jpg,Musk_Deer,2020-05-24 22:59:04,773 318 1602 1051,registration 000083 2.0,Roe_Deer,,2.0,0 days 00:23:18,10/IMAG2808.JPG
10,Im_0004467.jpg,Roe_Deer,2020-05-25 01:24:37,918 420 1887 1364,registration 000084 1.0,Roe_Deer,1.0,1.0,0 days 00:03:24,10/IMAG2812.JPG
10,Im_0005702.jpg,Roe_Deer,2020-05-25 01:24:37,915 420 1889 1355,registration 000084 1.0,Roe_Deer,1.0,1.0,0 days 00:03:24,10/IMAG2811.JPG
10,Im_0005848.jpg,Roe_Deer,2020-05-25 01:24:37,915 418 1887 1355,registration 000084 1.0,Roe_Deer,1.0,1.0,0 days 00:03:24,10/IMAG2810.JPG
10,Im_0004235.jpg,Roe_Deer,2020-05-25 01:26:22,977 486 2029 1347,registration 000084 1.0,Roe_Deer,1.0,1.0,0 days 00:03:24,10/IMAG2813.JPG
10,Im_0004742.jpg,Roe_Deer,2020-05-25 01:26:22,981 488 2003 1340,registration 000084 1.0,Roe_Deer,1.0,1.0,0 days 00:03:24,10/IMAG2815.JPG
10,Im_0005409.jpg,Roe_Deer,2020-05-25 01:26:22,979 490 2001 1351,registration 000084 1.0,Roe_Deer,1.0,1.0,0 days 00:03:24,10/IMAG2814.JPG
10,Im_0004277.jpg,Roe_Deer,2020-05-25 01:27:06,975 478 2069 1323,registration 000084 1.0,Roe_Deer,1.0,1.0,0 days 00:03:24,10/IMAG2817.JPG
10,Im_0005540.jpg,Roe_Deer,2020-05-25 01:27:06,986 480 2067 1319,registration 000084 1.0,Roe_Deer,1.0,1.0,0 days 00:03:24,10/IMAG2818.JPG
10,Im_0005850.jpg,Roe_Deer,2020-05-25 01:27:06,969 476 2069 1326,registration 000084 1.0,Roe_Deer,1.0,1.0,0 days 00:03:24,10/IMAG2816.JPG
10,Im_0003948.jpg,Roe_Deer,2020-05-25 01:28:01,945 427 1891 1340,registration 000084 1.0,Roe_Deer,1.0,1.0,0 days 00:03:24,10/IMAG2819.JPG
10,Im_0004481.jpg,Roe_Deer,2020-05-25 01:28:01,952 433 1895 1347,registration 000084 1.0,Roe_Deer,1.0,1.0,0 days 00:03:24,10/IMAG2821.JPG
10,Im_0005508.jpg,Roe_Deer,2020-05-25 01:28:01,947 429 1904 1349,registration 000084 1.0,Roe_Deer,1.0,1.0,0 days 00:03:24,10/IMAG2820.JPG
10,Im_0004847.jpg,Roe_Deer,2020-05-25 04:38:55,1402 650 1908 1321,registration 000085 1.0,Roe_Deer,1.0,1.0,0 days 00:06:27,10/IMAG2827.JPG
10,Im_0004941.jpg,Roe_Deer,2020-05-25 04:38:55,1411 648 1904 1326,registration 000085 1.0,Roe_Deer,1.0,1.0,0 days 00:06:27,10/IMAG2825.JPG
10,Im_0005551.jpg,Roe_Deer,2020-05-25 04:38:55,1408 648 1906 1326,registration 000085 1.0,Roe_Deer,1.0,1.0,0 days 00:06:27,10/IMAG2826.JPG
10,Im_0003982.jpg,Roe_Deer,2020-05-25 04:40:26,1519 656 1984 1340,registration 000085 1.0,Roe_Deer,1.0,1.0,0 days 00:06:27,10/IMAG2828.JPG
10,Im_0004405.jpg,Roe_Deer,2020-05-25 04:40:26,1521 658 1984 1338,registration 000085 1.0,Roe_Deer,1.0,1.0,0 days 00:06:27,10/IMAG2830.JPG
10,Im_0005476.jpg,Roe_Deer,2020-05-25 04:40:26,1523 656 1982 1338,registration 000085 1.0,Roe_Deer,1.0,1.0,0 days 00:06:27,10/IMAG2829.JPG
10,Im_0004116.jpg,Roe_Deer,2020-05-25 04:44:37,1389 671 1785 1355,registration 000085 1.0,Roe_Deer,1.0,1.0,0 days 00:06:27,10/IMAG2831.JPG
10,Im_0004173.jpg,Roe_Deer,2020-05-25 04:44:37,1394 675 1797 1351,registration 000085 1.0,Roe_Deer,1.0,1.0,0 days 00:06:27,10/IMAG2833.JPG
10,Im_0004528.jpg,Roe_Deer,2020-05-25 04:44:37,1385 675 1793 1355,registration 000085 1.0,Roe_Deer,1.0,1.0,0 days 00:06:27,10/IMAG2832.JPG
10,Im_0004093.jpg,Roe_Deer,2020-05-25 04:45:22,420 193 966 958,registration 000085 1.0,Roe_Deer,1.0,1.0,0 days 00:06:27,10/IMAG2835.JPG
10,Im_0004724.jpg,Roe_Deer,2020-05-25 04:45:22,465 212 1022 1102,registration 000085 1.0,Roe_Deer,1.0,1.0,0 days 00:06:27,10/IMAG2834.JPG
10,Im_0004822.jpg,Roe_Deer,2020-05-25 04:45:22,388 161 898 971,registration 000085 1.0,Roe_Deer,1.0,1.0,0 days 00:06:27,10/IMAG2836.JPG
10,Im_0004049.jpg,Roe_Deer,2020-05-25 16:38:09,1353 586 2067 1258,registration 000086 2.0,Roe_Deer,1.0,2.0,0 days 00:04:07,10/IMAG2837.JPG
10,Im_0004326.jpg,Roe_Deer,2020-05-25 16:38:09,1347 588 2074 1255,registration 000086 2.0,Roe_Deer,1.0,2.0,0 days 00:04:07,10/IMAG2838.JPG
10,Im_0005234.jpg,Roe_Deer,2020-05-25 16:38:09,1349 595 1950 1292,registration 000086 2.0,Roe_Deer,1.0,2.0,0 days 00:04:07,10/IMAG2839.JPG
10,Im_0004194.jpg,Roe_Deer,2020-05-25 16:39:01,0 87 327 516,registration 000086 2.0,Roe_Deer,1.0,2.0,0 days 00:04:07,10/IMAG2841.JPG
10,Im_0005110.jpg,Roe_Deer,2020-05-25 16:39:01,0 87 348 516,registration 000086 2.0,Roe_Deer,2.0,2.0,0 days 00:04:07,10/IMAG2842.JPG
10,Im_0005570.jpg,Roe_Deer,2020-05-25 16:39:01,1389 641 1734 1309,registration 000086 2.0,Roe_Deer,1.0,2.0,0 days 00:04:07,10/IMAG2840.JPG
10,Im_0004943.jpg,Roe_Deer,2020-05-25 16:42:16,2103 663 2501 1370,registration 000086 2.0,Roe_Deer,1.0,2.0,0 days 00:04:07,10/IMAG2844.JPG
10,Im_0005832.jpg,Roe_Deer,2020-05-25 16:42:16,2152 703 2586 1394,registration 000086 2.0,Roe_Deer,1.0,2.0,0 days 00:04:07,10/IMAG2845.JPG
10,Im_0005887.jpg,Roe_Deer,2020-05-25 16:42:16,2048 646 2482 1309,registration 000086 2.0,Roe_Deer,1.0,2.0,0 days 00:04:07,10/IMAG2843.JPG
10,Im_0005575.jpg,Roe_Deer,2020-05-25 19:01:23,1793 624 2558 1321,registration 000087 1.0,Roe_Deer,1.0,1.0,0 days 00:05:52,10/IMAG2847.JPG
10,Im_0005719.jpg,Roe_Deer,2020-05-25 19:01:23,1870 626 2554 1321,registration 000087 1.0,Roe_Deer,1.0,1.0,0 days 00:05:52,10/IMAG2848.JPG
10,Im_0005793.jpg,Roe_Deer,2020-05-25 19:01:23,1793 624 2558 1321,registration 000087 1.0,Roe_Deer,1.0,1.0,0 days 00:05:52,10/IMAG2846.JPG
10,Im_0005223.jpg,Roe_Deer,2020-05-25 19:03:19,1887 624 2554 1326,registration 000087 1.0,Roe_Deer,1.0,1.0,0 days 00:05:52,10/IMAG2849.JPG
10,Im_0004740.jpg,Roe_Deer,2020-05-25 19:03:20,1887 624 2554 1326,registration 000087 1.0,Roe_Deer,1.0,1.0,0 days 00:05:52,10/IMAG2851.JPG
10,Im_0004969.jpg,Roe_Deer,2020-05-25 19:03:20,1893 629 2552 1326,registration 000087 1.0,Roe_Deer,1.0,1.0,0 days 00:05:52,10/IMAG2850.JPG
10,Im_0004190.jpg,Roe_Deer,2020-05-25 19:04:08,1916 620 2550 1315,registration 000087 1.0,Roe_Deer,1.0,1.0,0 days 00:05:52,10/IMAG2852.JPG
10,Im_0004426.jpg,Musk_Deer,2020-05-25 19:04:08,1906 620 2552 1319,registration 000087 1.0,Roe_Deer,,1.0,0 days 00:05:52,10/IMAG2853.JPG
10,Im_0005720.jpg,Musk_Deer,2020-05-25 19:04:08,1952 633 2552 1319,registration 000087 1.0,Roe_Deer,,1.0,0 days 00:05:52,10/IMAG2854.JPG
10,Im_0004071.jpg,Roe_Deer,2020-05-25 19:04:57,1867 629 2530 1321,registration 000087 1.0,Roe_Deer,1.0,1.0,0 days 00:05:52,10/IMAG2855.JPG
10,Im_0004987.jpg,Roe_Deer,2020-05-25 19:04:57,1863 629 2530 1321,registration 000087 1.0,Roe_Deer,1.0,1.0,0 days 00:05:52,10/IMAG2856.JPG
10,Im_0005066.jpg,Roe_Deer,2020-05-25 19:04:57,1861 629 2533 1321,registration 000087 1.0,Roe_Deer,1.0,1.0,0 days 00:05:52,10/IMAG2857.JPG
10,Im_0004649.jpg,Roe_Deer,2020-05-25 19:06:03,1785 614 2526 1306,registration 000087 1.0,Roe_Deer,1.0,1.0,0 days 00:05:52,10/IMAG2859.JPG
10,Im_0005285.jpg,Roe_Deer,2020-05-25 19:06:03,1782 618 2526 1311,registration 000087 1.0,Roe_Deer,1.0,1.0,0 days 00:05:52,10/IMAG2858.JPG
10,Im_0005790.jpg,Roe_Deer,2020-05-25 19:06:03,1782 612 2526 1309,registration 000087 1.0,Roe_Deer,1.0,1.0,0 days 00:05:52,10/IMAG2860.JPG
10,Im_0004025.jpg,Roe_Deer,2020-05-25 19:07:14,1755 631 2524 1302,registration 000087 1.0,Roe_Deer,1.0,1.0,0 days 00:05:52,10/IMAG2862.JPG
10,Im_0004028.jpg,Roe_Deer,2020-05-25 19:07:14,1753 637 2528 1309,registration 000087 1.0,Roe_Deer,1.0,1.0,0 days 00:05:52,10/IMAG2861.JPG
10,Im_0003918.jpg,Roe_Deer,2020-05-25 19:07:15,1753 624 2526 1309,registration 000087 1.0,Roe_Deer,1.0,1.0,0 days 00:05:52,10/IMAG2863.JPG
10,Im_0004456.jpg,Red_Deer,2020-05-25 19:57:03,735 367 1780 1262,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2865.JPG
10,Im_0004727.jpg,Red_Deer,2020-05-25 19:57:03,748 374 1712 1270,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2866.JPG
10,Im_0004888.jpg,Red_Deer,2020-05-25 19:57:03,724 354 1772 1249,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2864.JPG
10,Im_0004440.jpg,Red_Deer,2020-05-25 19:57:50,954 388 1940 1317,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2867.JPG
10,Im_0004784.jpg,Red_Deer,2020-05-25 19:57:50,952 391 1942 1317,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2868.JPG
10,Im_0005166.jpg,Red_Deer,2020-05-25 19:57:50,952 391 1938 1317,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2869.JPG
10,Im_0004045.jpg,Red_Deer,2020-05-25 19:58:46,1047 422 2027 1330,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2871.JPG
10,Im_0004058.jpg,Red_Deer,2020-05-25 19:58:46,1045 422 2031 1326,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2870.JPG
10,Im_0005429.jpg,Red_Deer,2020-05-25 19:58:46,1045 427 2033 1326,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2872.JPG
10,Im_0003917.jpg,Red_Deer,2020-05-25 19:59:36,1066 565 1925 1321,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2873.JPG
10,Im_0003943.jpg,Red_Deer,2020-05-25 19:59:36,1071 561 1942 1319,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2875.JPG
10,Im_0005107.jpg,Red_Deer,2020-05-25 19:59:36,1066 565 1929 1323,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2874.JPG
10,Im_0005362.jpg,Red_Deer,2020-05-25 20:00:33,1113 565 2167 1347,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2877.JPG
10,Im_0005626.jpg,Red_Deer,2020-05-25 20:00:33,1113 567 2116 1343,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2878.JPG
10,Im_0005722.jpg,Red_Deer,2020-05-25 20:00:33,1109 565 2167 1349,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2876.JPG
10,Im_0004746.jpg,Red_Deer,2020-05-25 20:01:22,913 437 1844 1330,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2879.JPG
10,Im_0005319.jpg,Red_Deer,2020-05-25 20:01:22,911 437 1838 1330,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2880.JPG
10,Im_0005689.jpg,Red_Deer,2020-05-25 20:01:23,909 437 1836 1334,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2881.JPG
10,Im_0005220.jpg,Red_Deer,2020-05-25 20:02:12,890 444 1974 1330,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2882.JPG
10,Im_0005224.jpg,Red_Deer,2020-05-25 20:02:12,896 437 1967 1330,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2883.JPG
10,Im_0005826.jpg,Red_Deer,2020-05-25 20:02:12,898 433 1969 1330,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2884.JPG
10,Im_0004685.jpg,Musk_Deer,2020-05-25 20:02:58,531 123 1364 1270,registration 000088 1.0,Red_Deer,,1.0,0 days 00:09:51,10/IMAG2885.JPG
10,Im_0004944.jpg,Red_Deer,2020-05-25 20:02:58,433 0 1326 1200,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2887.JPG
10,Im_0005902.jpg,Musk_Deer,2020-05-25 20:02:58,446 4 1304 1198,registration 000088 1.0,Red_Deer,,1.0,0 days 00:09:51,10/IMAG2886.JPG
10,Im_0004578.jpg,Red_Deer,2020-05-25 20:03:57,858 410 1965 1338,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2890.JPG
10,Im_0004767.jpg,Red_Deer,2020-05-25 20:03:57,856 412 1969 1338,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2888.JPG
10,Im_0005173.jpg,Red_Deer,2020-05-25 20:03:57,854 412 1969 1336,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2889.JPG
10,Im_0004038.jpg,Red_Deer,2020-05-25 20:04:41,858 431 1942 1326,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2893.JPG
10,Im_0004213.jpg,Red_Deer,2020-05-25 20:04:41,862 425 1946 1334,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2891.JPG
10,Im_0004539.jpg,Red_Deer,2020-05-25 20:04:41,862 427 1950 1330,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2892.JPG
10,Im_0004813.jpg,Musk_Deer,2020-05-25 20:05:23,964 303 1831 1515,registration 000088 1.0,Red_Deer,,1.0,0 days 00:09:51,10/IMAG2895.JPG
10,Im_0004981.jpg,Musk_Deer,2020-05-25 20:05:23,926 272 1802 1517,registration 000088 1.0,Red_Deer,,1.0,0 days 00:09:51,10/IMAG2896.JPG
10,Im_0005602.jpg,Roe_Deer,2020-05-25 20:05:23,1109 346 1904 1534,registration 000088 1.0,Red_Deer,,1.0,0 days 00:09:51,10/IMAG2894.JPG
10,Im_0005217.jpg,Red_Deer,2020-05-25 20:06:12,1113 624 1980 1428,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2897.JPG
10,Im_0005225.jpg,Red_Deer,2020-05-25 20:06:12,1109 626 1974 1430,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2899.JPG
10,Im_0005238.jpg,Red_Deer,2020-05-25 20:06:12,1113 626 1976 1428,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2898.JPG
10,Im_0004262.jpg,Red_Deer,2020-05-25 20:06:54,0 0 660 907,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2902.JPG
10,Im_0005003.jpg,Roe_Deer,2020-05-25 20:06:54,0 2 918 1032,registration 000088 1.0,Red_Deer,,1.0,0 days 00:09:51,10/IMAG2900.JPG
10,Im_0005322.jpg,Red_Deer,2020-05-25 20:06:54,0 0 790 928,registration 000088 1.0,Red_Deer,1.0,1.0,0 days 00:09:51,10/IMAG2901.JPG
10,Im_0004097.jpg,Roe_Deer,2020-05-25 21:28:04,2307 1039 3145 1823,registration 000089 1.0,Roe_Deer,1.0,1.0,0 days 00:03:12,10/IMAG2908.JPG
10,Im_0004133.jpg,Roe_Deer,2020-05-25 21:28:04,2305 1041 3142 1819,registration 000089 1.0,Roe_Deer,1.0,1.0,0 days 00:03:12,10/IMAG2907.JPG
10,Im_0005080.jpg,Roe_Deer,2020-05-25 21:28:04,2292 1039 3142 1829,registration 000089 1.0,Roe_Deer,1.0,1.0,0 days 00:03:12,10/IMAG2906.JPG
10,Im_0004009.jpg,Roe_Deer,2020-05-25 21:28:51,892 898 1313 1559,registration 000089 1.0,Roe_Deer,1.0,1.0,0 days 00:03:12,10/IMAG2910.JPG
10,Im_0004502.jpg,Musk_Deer,2020-05-25 21:28:51,913 888 1309 1566,registration 000089 1.0,Roe_Deer,,1.0,0 days 00:03:12,10/IMAG2911.JPG
10,Im_0005338.jpg,Musk_Deer,2020-05-25 21:28:51,896 901 1283 1564,registration 000089 1.0,Roe_Deer,,1.0,0 days 00:03:12,10/IMAG2909.JPG
10,Im_0004913.jpg,Roe_Deer,2020-05-25 21:31:16,2703 1015 3264 2178,registration 000089 1.0,Roe_Deer,1.0,1.0,0 days 00:03:12,10/IMAG2912.JPG
10,Im_0005092.jpg,Roe_Deer,2020-05-25 21:31:16,2452 909 3264 2167,registration 000089 1.0,Roe_Deer,1.0,1.0,0 days 00:03:12,10/IMAG2914.JPG
10,Im_0005581.jpg,Roe_Deer,2020-05-25 21:31:16,2584 947 3264 2171,registration 000089 1.0,Roe_Deer,1.0,1.0,0 days 00:03:12,10/IMAG2913.JPG
10,Im_0004586.jpg,Roe_Deer,2020-05-26 00:29:37,969 420 1802 1343,registration 000090 1.0,Roe_Deer,1.0,1.0,0 days 00:10:26,10/IMAG2917.JPG
10,Im_0005312.jpg,Roe_Deer,2020-05-26 00:29:37,969 418 1806 1343,registration 000090 1.0,Roe_Deer,1.0,1.0,0 days 00:10:26,10/IMAG2916.JPG
10,Im_0005488.jpg,Roe_Deer,2020-05-26 00:29:37,969 418 1806 1345,registration 000090 1.0,Roe_Deer,1.0,1.0,0 days 00:10:26,10/IMAG2915.JPG
10,Im_0005228.jpg,Roe_Deer,2020-05-26 00:32:28,1083 531 1952 1366,registration 000090 1.0,Roe_Deer,1.0,1.0,0 days 00:10:26,10/IMAG2918.JPG
10,Im_0005318.jpg,Roe_Deer,2020-05-26 00:32:28,1085 533 1944 1368,registration 000090 1.0,Roe_Deer,1.0,1.0,0 days 00:10:26,10/IMAG2920.JPG
10,Im_0005871.jpg,Roe_Deer,2020-05-26 00:32:28,1079 531 1942 1366,registration 000090 1.0,Roe_Deer,1.0,1.0,0 days 00:10:26,10/IMAG2919.JPG
10,Im_0004500.jpg,Musk_Deer,2020-05-26 00:33:52,1585 643 2588 1415,registration 000090 1.0,Roe_Deer,,1.0,0 days 00:10:26,10/IMAG2921.JPG
10,Im_0004534.jpg,Red_Deer,2020-05-26 00:33:52,1678 643 2530 1432,registration 000090 1.0,Roe_Deer,,1.0,0 days 00:10:26,10/IMAG2923.JPG
10,Im_0005226.jpg,Red_Deer,2020-05-26 00:33:52,1659 639 2554 1442,registration 000090 1.0,Roe_Deer,,1.0,0 days 00:10:26,10/IMAG2922.JPG
10,Im_0004954.jpg,Roe_Deer,2020-05-26 00:34:35,1459 650 2522 1466,registration 000090 1.0,Roe_Deer,1.0,1.0,0 days 00:10:26,10/IMAG2926.JPG
10,Im_0005391.jpg,Roe_Deer,2020-05-26 00:34:35,1462 648 2526 1462,registration 000090 1.0,Roe_Deer,1.0,1.0,0 days 00:10:26,10/IMAG2925.JPG
10,Im_0005769.jpg,Roe_Deer,2020-05-26 00:34:35,1449 646 2516 1466,registration 000090 1.0,Roe_Deer,1.0,1.0,0 days 00:10:26,10/IMAG2924.JPG
10,Im_0004103.jpg,Roe_Deer,2020-05-26 00:35:21,1538 656 2524 1468,registration 000090 1.0,Roe_Deer,1.0,1.0,0 days 00:10:26,10/IMAG2927.JPG
10,Im_0004379.jpg,Roe_Deer,2020-05-26 00:35:21,1547 654 2530 1466,registration 000090 1.0,Roe_Deer,1.0,1.0,0 days 00:10:26,10/IMAG2929.JPG
10,Im_0004841.jpg,Roe_Deer,2020-05-26 00:35:21,1547 654 2528 1464,registration 000090 1.0,Roe_Deer,1.0,1.0,0 days 00:10:26,10/IMAG2928.JPG
10,Im_0004582.jpg,Roe_Deer,2020-05-26 00:36:38,1466 663 2513 1468,registration 000090 1.0,Roe_Deer,1.0,1.0,0 days 00:10:26,10/IMAG2930.JPG
10,Im_0005661.jpg,Roe_Deer,2020-05-26 00:36:38,1479 658 2520 1470,registration 000090 1.0,Roe_Deer,1.0,1.0,0 days 00:10:26,10/IMAG2931.JPG
10,Im_0005716.jpg,Roe_Deer,2020-05-26 00:36:38,1487 658 2526 1470,registration 000090 1.0,Roe_Deer,1.0,1.0,0 days 00:10:26,10/IMAG2932.JPG
10,Im_0004946.jpg,Roe_Deer,2020-05-26 00:39:07,1500 650 2494 1472,registration 000090 1.0,Roe_Deer,1.0,1.0,0 days 00:10:26,10/IMAG2934.JPG
10,Im_0005000.jpg,Musk_Deer,2020-05-26 00:39:07,1500 652 2496 1470,registration 000090 1.0,Roe_Deer,,1.0,0 days 00:10:26,10/IMAG2933.JPG
10,Im_0005741.jpg,Roe_Deer,2020-05-26 00:39:07,1496 650 2490 1474,registration 000090 1.0,Roe_Deer,1.0,1.0,0 days 00:10:26,10/IMAG2935.JPG
10,Im_0005434.jpg,Musk_Deer,2020-05-26 00:40:03,845 359 1921 1370,registration 000090 1.0,Roe_Deer,,1.0,0 days 00:10:26,10/IMAG2936.JPG
10,Im_0005481.jpg,Musk_Deer,2020-05-26 00:40:03,733 348 1840 1368,registration 000090 1.0,Roe_Deer,,1.0,0 days 00:10:26,10/IMAG2937.JPG
10,Im_0005808.jpg,Musk_Deer,2020-05-26 00:40:03,626 380 1731 1309,registration 000090 1.0,Roe_Deer,,1.0,0 days 00:10:26,10/IMAG2938.JPG
10,Im_0004120.jpg,Musk_Deer,2020-05-26 02:00:56,1723 722 2462 1323,registration 000091 1.0,Roe_Deer,,1.0,0 days 00:03:17,10/IMAG2940.JPG
10,Im_0005562.jpg,Roe_Deer,2020-05-26 02:00:56,1498 620 2309 1190,registration 000091 1.0,Roe_Deer,1.0,1.0,0 days 00:03:17,10/IMAG2941.JPG
10,Im_0005894.jpg,Musk_Deer,2020-05-26 02:00:56,1704 633 2469 1366,registration 000091 1.0,Roe_Deer,,1.0,0 days 00:03:17,10/IMAG2939.JPG
10,Im_0004364.jpg,Roe_Deer,2020-05-26 02:03:30,1328 565 1853 1321,registration 000091 1.0,Roe_Deer,1.0,1.0,0 days 00:03:17,10/IMAG2944.JPG
10,Im_0004466.jpg,Roe_Deer,2020-05-26 02:03:30,1330 556 1848 1319,registration 000091 1.0,Roe_Deer,1.0,1.0,0 days 00:03:17,10/IMAG2942.JPG
10,Im_0005812.jpg,Roe_Deer,2020-05-26 02:03:30,1330 578 1855 1326,registration 000091 1.0,Roe_Deer,1.0,1.0,0 days 00:03:17,10/IMAG2943.JPG
10,Im_0004487.jpg,Roe_Deer,2020-05-26 02:04:13,1334 624 1906 1338,registration 000091 1.0,Roe_Deer,1.0,1.0,0 days 00:03:17,10/IMAG2946.JPG
10,Im_0004553.jpg,Roe_Deer,2020-05-26 02:04:13,1338 624 1916 1347,registration 000091 1.0,Roe_Deer,1.0,1.0,0 days 00:03:17,10/IMAG2947.JPG
10,Im_0005815.jpg,Roe_Deer,2020-05-26 02:04:13,1334 614 1895 1334,registration 000091 1.0,Roe_Deer,1.0,1.0,0 days 00:03:17,10/IMAG2945.JPG
10,Im_0004655.jpg,Musk_Deer,2020-05-26 04:00:09,901 429 1976 1343,registration 000092 1.0,Roe_Deer,,1.0,0 days 00:05:59,10/IMAG2950.JPG
10,Im_0004834.jpg,Musk_Deer,2020-05-26 04:00:09,905 435 1861 1364,registration 000092 1.0,Roe_Deer,,1.0,0 days 00:05:59,10/IMAG2948.JPG
10,Im_0004926.jpg,Musk_Deer,2020-05-26 04:00:09,905 429 1865 1364,registration 000092 1.0,Roe_Deer,,1.0,0 days 00:05:59,10/IMAG2949.JPG
10,Im_0005553.jpg,Roe_Deer,2020-05-26 04:01:02,930 433 1984 1340,registration 000092 1.0,Roe_Deer,1.0,1.0,0 days 00:05:59,10/IMAG2953.JPG
10,Im_0005668.jpg,Roe_Deer,2020-05-26 04:01:02,930 433 1995 1351,registration 000092 1.0,Roe_Deer,1.0,1.0,0 days 00:05:59,10/IMAG2951.JPG
10,Im_0005896.jpg,Roe_Deer,2020-05-26 04:01:02,930 433 2001 1340,registration 000092 1.0,Roe_Deer,1.0,1.0,0 days 00:05:59,10/IMAG2952.JPG
10,Im_0004047.jpg,Roe_Deer,2020-05-26 04:02:59,939 431 1942 1336,registration 000092 1.0,Roe_Deer,1.0,1.0,0 days 00:05:59,10/IMAG2955.JPG
10,Im_0004320.jpg,Roe_Deer,2020-05-26 04:02:59,939 433 1916 1334,registration 000092 1.0,Roe_Deer,1.0,1.0,0 days 00:05:59,10/IMAG2956.JPG
10,Im_0005031.jpg,Roe_Deer,2020-05-26 04:02:59,952 431 1929 1336,registration 000092 1.0,Roe_Deer,1.0,1.0,0 days 00:05:59,10/IMAG2954.JPG
10,Im_0004218.jpg,Roe_Deer,2020-05-26 04:03:50,1000 450 2031 1332,registration 000092 1.0,Roe_Deer,1.0,1.0,0 days 00:05:59,10/IMAG2959.JPG
10,Im_0004869.jpg,Roe_Deer,2020-05-26 04:03:50,994 446 2035 1334,registration 000092 1.0,Roe_Deer,1.0,1.0,0 days 00:05:59,10/IMAG2957.JPG
